date,open,close,high,low,volume
2025-08-01,62.83,61.31,63.58,60.76,73465500.0
2025-07-31,63.4,62.9,64.25,62.5,74203900.0
2025-07-30,63.81,63.59,64.73,62.65,98084900.0
2025-07-29,63.0,63.8,65.43,62.13,168276900.0
2025-07-28,60.1,62.04,62.04,59.66,163009600.0
2025-07-25,57.5,56.4,57.55,56.35,50539400.0
2025-07-24,57.44,57.5,57.98,56.95,46583400.0
2025-07-23,57.2,57.13,58.08,56.87,42529500.0
2025-07-22,58.0,57.41,58.85,57.2,47557000.0
2025-07-21,58.5,58.0,58.8,57.68,50944200.0
2025-07-18,58.21,58.76,59.86,57.9,66098600.0
2025-07-17,56.9,57.73,57.9,56.84,44414600.0
2025-07-16,57.65,57.22,58.9,57.04,39819100.0
2025-07-15,57.25,57.22,57.53,56.52,43692800.0
2025-07-14,56.75,57.21,58.05,56.56,47375800.0
2025-07-11,57.51,56.9,58.12,56.88,65863200.0
2025-07-10,57.13,57.6,58.28,56.61,90371600.0
2025-07-09,53.4,57.19,57.94,53.02,115821200.0
2025-07-08,52.69,53.4,53.69,52.5,35926300.0
2025-07-07,53.38,52.65,53.59,52.56,28638800.0
2025-07-04,52.61,53.26,53.79,52.6,47792300.0
2025-07-03,52.26,52.47,52.58,51.81,29367800.0
2025-07-02,52.4,52.25,53.44,52.1,32571200.0
2025-07-01,51.89,52.46,52.74,51.8,39772500.0
2025-06-30,51.91,51.9,52.19,50.99,44535500.0
2025-06-27,51.91,51.95,52.07,51.67,28776500.0
2025-06-26,52.6,52.08,52.95,51.9,39226900.0
2025-06-25,52.15,52.95,53.03,51.31,53648200.0
2025-06-24,52.09,52.15,52.5,51.73,45103500.0
2025-06-23,51.68,51.96,52.18,51.2,31328100.0
2025-06-20,51.75,51.76,52.33,51.63,24060800.0
2025-06-19,51.84,51.58,52.39,51.31,37316700.0
2025-06-18,51.7,51.81,52.23,51.32,33409500.0
2025-06-17,54.0,51.84,54.21,51.6,69518000.0
2025-06-16,53.41,53.76,54.08,53.1,39224100.0
2025-06-13,55.69,53.89,56.06,53.56,66023800.0
2025-06-12,54.4,55.82,56.2,54.0,49318800.0
2025-06-11,55.0,54.71,55.81,54.55,37773600.0
2025-06-10,54.38,55.13,55.8,54.38,48073500.0
2025-06-09,54.0,54.36,55.79,53.78,65690600.0
2025-06-06,53.9,53.8,54.18,53.38,34453400.0
2025-06-05,55.1,53.88,55.1,53.55,49527300.0
2025-06-04,54.84,55.29,55.84,54.61,36859300.0
2025-06-03,54.74,54.88,55.78,54.25,43445000.0
2025-05-30,54.29,54.74,55.66,54.25,47142200.0
2025-05-29,54.15,54.1,54.59,53.86,35485300.0
2025-05-28,53.59,54.25,54.93,53.33,35805000.0
2025-05-27,53.22,53.42,54.09,53.13,36032300.0
2025-05-26,54.2,53.35,54.63,53.06,53228400.0
2025-05-23,55.9,54.5,56.0,54.3,54184000.0
2025-05-22,55.8,55.4,56.16,54.96,41314600.0
2025-05-21,54.08,55.74,56.3,53.83,61240300.0
2025-05-20,54.09,54.25,54.95,53.59,59335700.0
2025-05-19,53.6,53.25,54.13,52.85,35019100.0
2025-05-16,53.29,53.65,53.8,52.7,38217700.0
2025-05-15,52.7,53.49,53.75,52.5,53361500.0
2025-05-14,50.82,52.7,53.05,50.81,62634700.0
2025-05-13,50.99,51.03,52.03,50.68,51913200.0
2025-05-12,51.8,50.49,51.8,50.0,84391200.0
2025-05-09,51.36,52.61,52.79,51.25,58603700.0
2025-05-08,51.02,51.36,51.53,50.83,29014800.0
2025-05-07,51.9,51.31,52.05,50.81,39728800.0
2025-05-06,51.9,50.8,51.98,50.53,38543900.0
2025-04-30,49.25,50.9,51.16,49.1,42933800.0
2025-04-29,49.51,49.4,49.53,48.68,34667000.0
2025-04-28,49.48,49.77,49.95,48.8,39621000.0
2025-04-25,51.48,50.07,51.8,49.77,52432900.0
2025-04-24,50.77,50.93,51.52,50.22,33607700.0
2025-04-23,50.76,50.89,51.25,50.42,38543000.0
2025-04-22,48.84,50.77,51.1,48.84,61789200.0
2025-04-21,47.5,48.97,49.2,47.43,37068000.0
2025-04-18,48.38,47.8,48.72,47.66,25330200.0
2025-04-17,48.34,48.58,48.67,48.12,30390000.0
2025-04-16,48.2,48.7,48.7,47.16,45534400.0
2025-04-15,48.4,48.07,48.73,47.72,32628900.0
2025-04-14,48.18,48.67,49.8,47.9,57183400.0
2025-04-11,47.96,48.18,48.48,47.6,42579800.0
2025-04-10,48.77,48.3,48.89,47.66,73171300.0
2025-04-09,47.53,48.02,48.02,45.66,97520000.0
2025-04-08,48.6,48.5,49.09,47.06,98764600.0
2025-04-07,48.6,48.5,49.65,46.56,115503300.0
2025-04-03,50.21,50.84,51.4,50.21,51785800.0
2025-04-02,51.12,50.65,51.56,50.46,63187900.0
2025-04-01,49.0,51.6,52.3,48.71,135906300.0
2025-03-31,48.78,49.0,49.88,48.65,78316600.0
2025-03-28,48.19,48.41,49.33,48.19,77299800.0
2025-03-27,45.88,48.19,48.22,45.4,86863200.0
2025-03-26,46.0,46.03,46.74,45.87,61103600.0
2025-03-25,44.27,44.67,44.82,44.03,22910500.0
2025-03-24,44.66,44.15,44.84,44.0,32707600.0
2025-03-21,46.2,44.65,46.43,44.63,54153800.0
2025-03-20,47.0,46.43,47.27,46.28,32518800.0
2025-03-19,46.32,47.09,47.92,46.1,48516200.0
2025-03-18,46.68,46.3,47.28,46.22,30830900.0
2025-03-17,47.12,46.28,47.15,46.18,27743100.0
2025-03-14,44.92,46.34,46.67,44.68,57320700.0
2025-03-13,44.85,44.83,45.08,44.57,24334900.0
2025-03-12,45.18,44.8,45.59,44.75,33955100.0
2025-03-11,44.85,45.14,45.29,44.75,29153500.0
2025-03-10,45.62,45.29,45.96,44.8,34360600.0
2025-03-07,46.2,45.48,46.2,45.32,33661400.0
2025-03-06,46.1,46.32,46.66,45.85,33138900.0
2025-03-05,45.66,45.78,45.92,45.26,25267000.0
2025-03-04,45.61,45.66,45.89,45.18,24333700.0
2025-03-03,45.75,45.72,46.61,45.57,31894600.0
2025-02-28,47.51,45.76,47.9,45.61,49161500.0
2025-02-27,47.2,47.71,48.16,46.99,36908100.0
2025-02-26,47.4,47.35,47.54,46.75,32811300.0
2025-02-25,47.44,47.17,48.05,46.97,35433200.0
2025-02-24,48.2,47.89,48.45,47.4,53308100.0
2025-02-21,46.5,48.08,48.28,46.33,97511800.0
2025-02-20,44.55,46.3,46.78,44.55,85405800.0
2025-02-19,44.54,44.51,44.98,44.0,36761100.0
2025-02-18,45.11,44.62,45.57,44.46,35021900.0
2025-02-17,45.6,45.06,46.11,44.75,55765300.0
2025-02-14,44.42,45.3,45.57,44.36,52217400.0
2025-02-13,44.1,44.44,44.86,43.86,37862500.0
2025-02-12,44.0,44.24,44.35,43.82,25175700.0
2025-02-11,44.8,43.99,44.9,43.85,31067800.0
